InvoiceID,SupplierID,POID,InvoiceDate,Amount,AmountEUR,Status,Currency,EUR_PLN,EUR_USD,FX_to_EUR_Inv,PaymentID,PaymentDate,PaymentAmount,PaymentAmountEUR
INV705895,127,PO705895,2024-10-22,604199.38,141561.67,Matched,PLN,4.2681,1.0787,0.234296291089712,PAY705895,2024-12-07,604199.38,141937.46
INV705896,32,PO705896,2022-08-06,97664.04,22323.72,Matched,PLN,4.3749,1.0795,0.2285766531806441,PAY705896,2022-10-15,97664.04,22738.48
INV705898,110,PO705898,2024-07-18,229947.48,229947.48,Matched,EUR,4.2421,1.1079,1.0,PAY705898,2024-08-16,229947.48,229947.48
INV705899,137,PO705899,2024-07-10,365943.68,86045.68,Matched,PLN,4.2529,1.0801,0.2351336734933809,PAY705899,2024-08-29,365943.68,84595.61
INV705900,241,PO705900,2024-01-01,23080.89,23080.89,Matched,EUR,4.3616,1.0635,1.0,PAY705900,2024-02-16,23080.89,23080.89
INV705901,40,PO705901,2024-06-14,63869.68,63869.68,Matched,EUR,4.4166,1.0719,1.0,PAY705901,2024-08-05,63869.68,63869.68
INV705902,196,PO705902,2025-01-28,27747.57,27747.57,Matched,EUR,,,1.0,PAY705902,2025-03-21,27747.57,
INV705903,173,PO705903,2024-11-14,717682.15,167737.61,Matched,PLN,4.2786,1.0715,0.2337213107091104,PAY705903,2024-12-17,717682.15,168244.87
INV705904,28,PO705904,2022-09-09,31024.8,7261.68,Matched,PLN,4.2724,1.0667,0.2340604812283493,PAY705904,2022-10-29,31024.8,7267.8
INV705905,167,PO705905,2023-04-18,902962.99,211968.12,Matched,PLN,4.2599,1.0758,0.2347472945374304,PAY705905,2023-06-22,902962.99,206997.16
INV705906,104,PO705906,2023-03-24,147611.08,34671.65,Mismatch,PLN,4.2574,1.1052,0.2348851411659698,PAY705906,2023-05-28,147611.08,34358.52
INV705907,136,PO705907,2024-10-24,24195.88,24195.88,Mismatch,EUR,4.225,1.1135,1.0,PAY705907,2024-12-12,24195.88,24195.88
INV705908,89,PO705908,2022-04-30,169165.75,151854.35,Matched,USD,4.1946,1.114,0.8976660682226211,PAY705908,2022-06-23,169165.75,151977.14
INV705909,64,PO705909,2023-08-05,703413.91,167053.91,Matched,PLN,4.2107,1.1047,0.2374902035291044,PAY705909,2023-09-02,703413.91,161845.73
INV705910,86,PO705910,2024-04-27,155151.01,155151.01,Matched,EUR,4.3409,1.0824,1.0,PAY705910,2024-05-22,155151.01,155151.01
INV705911,192,PO705911,2024-03-06,155274.76,155274.76,Matched,EUR,4.3299,1.0858,1.0,PAY705911,2024-04-07,155274.76,155274.76
INV705912,188,PO705912,2022-11-18,920480.49,212970.66,Matched,PLN,4.3221,1.0941,0.2313690104347423,PAY705912,2022-12-17,920480.49,215100.72
INV705913,25,PO705913,2024-06-08,95331.97,95331.97,Mismatch,EUR,4.2564,1.0927,1.0,PAY705913,2024-08-04,95331.97,95331.97
INV705914,241,PO705914,2022-07-22,27928.32,27928.32,Matched,EUR,4.2849,1.0984,1.0,PAY705914,2022-08-23,27928.32,27928.32
INV705916,244,PO705916,2023-07-10,51374.23,51374.23,Mismatch,EUR,4.3245,1.089,1.0,PAY705916,2023-08-23,51374.23,51374.23
INV705918,244,PO705918,2023-04-05,89079.68,89079.68,Matched,EUR,4.246,1.1086,1.0,PAY705918,2023-05-22,89079.68,89079.68
INV705919,30,PO705919,2023-08-02,150374.49,35358.94,Matched,PLN,4.2528,1.0934,0.2351392024078254,PAY705919,2023-09-09,150374.49,34465.06
INV705920,128,PO705920,2023-01-22,174584.61,174584.61,Matched,EUR,4.2539,1.0936,1.0,PAY705920,,,
INV705921,172,PO705921,2024-05-10,156144.12,36209.85,Matched,PLN,4.3122,1.0825,0.2319001901581559,PAY705921,2024-06-17,156144.12,36512.98
INV705922,49,PO705922,2023-08-24,363124.43,83951.64,Matched,PLN,4.3254,1.1067,0.2311924908678966,PAY705922,2023-10-09,363124.43,84473.08
INV705923,45,PO705923,2024-08-06,7244.38,7244.38,Matched,EUR,4.2524,1.11,1.0,PAY705923,2024-10-15,7244.38,7244.38
INV705924,103,PO705924,2023-01-27,433165.86,100715.17,Matched,PLN,4.3009,1.1113,0.2325094747610964,PAY705924,2023-02-24,433165.86,101008.74
INV705925,81,PO705925,2024-09-02,51433.9,51433.9,Matched,EUR,4.2951,1.0883,1.0,PAY705925,2024-10-09,51433.9,51433.9
INV705926,202,PO705926,2023-11-01,117574.82,117574.82,Matched,EUR,4.3317,1.0943,1.0,PAY705926,,,
INV705927,77,PO705927,2023-10-19,15038.21,15038.21,Matched,EUR,4.2562,1.0677,1.0,PAY705927,2023-12-03,15038.21,15038.21
INV705928,108,PO705928,2023-11-12,99065.47,99065.47,Matched,EUR,4.2542,1.1065,1.0,PAY705928,2023-12-05,97579.49,97579.49
INV705929,169,PO705929,2023-03-18,254970.57,254970.57,Matched,EUR,4.3498,1.0501,1.0,PAY705929,2023-04-30,254970.57,254970.57
INV705930,167,PO705930,2024-10-19,697729.44,161995.18,Matched,PLN,4.3071,1.0965,0.2321747811752687,PAY705930,2024-12-13,687263.5,162858.65
INV705931,193,PO705931,2022-06-21,178060.05,164870.42,Matched,USD,4.2944,1.08,0.9259259259259258,PAY705931,2022-08-18,178060.05,164110.65
INV705932,244,PO705932,2023-05-20,94223.52,94223.52,Matched,EUR,4.3372,1.1176,1.0,PAY705932,2023-07-17,94223.52,94223.52
INV705933,229,PO705933,2024-11-08,192567.34,192567.34,Matched,EUR,4.329,1.0904,1.0,PAY705933,2025-01-09,192567.34,
INV705934,202,PO705934,2023-09-21,130533.38,130533.38,Mismatch,EUR,4.2472,1.0743,1.0,PAY705934,2023-10-22,130533.38,130533.38
INV705935,142,PO705935,2024-03-21,441014.84,103451.76,Matched,PLN,4.263,1.1051,0.2345765892563922,PAY705935,2024-05-12,441014.84,100237.48
INV705936,231,PO705936,2023-05-02,236487.36,54559.32,Matched,PLN,4.3345,1.0822,0.2307071173145691,PAY705936,2023-05-29,236487.36,56458.41
INV705937,130,PO705937,2025-01-15,180946.5,,Matched,USD,,,,PAY705937,2025-02-12,180946.5,
INV705938,180,PO705938,2023-11-03,1014571.7,236900.02,Matched,PLN,4.2827,1.0805,0.2334975599504985,PAY705938,2023-12-09,1014571.7,240266.11
INV705939,193,PO705939,2025-03-20,81551.48,,Matched,USD,,,,PAY705939,2025-04-21,81551.48,
INV705940,155,PO705940,2024-12-30,40697.84,37119.52,Mismatch,USD,4.3287,1.0964,0.912075884713608,PAY705940,,,
INV705941,91,PO705941,2023-04-26,36584.56,8601.05,Matched,PLN,4.2535,1.0767,0.2351005054660867,PAY705941,2023-05-27,36584.56,8546.4
INV705942,105,PO705942,2024-03-19,175684.14,41435.92,Matched,PLN,4.2399,1.1083,0.2358546192127173,PAY705942,2024-05-16,175684.14,41187.23
INV705943,175,PO705943,2024-05-14,1102898.35,257891.4,Mismatch,PLN,4.2766,1.0838,0.2338306131038675,PAY705943,2024-06-18,1102898.35,257788.92
INV705945,206,PO705945,2023-03-19,121711.14,121711.14,Matched,EUR,4.2732,1.1139,1.0,PAY705945,2023-05-05,121711.14,121711.14
INV705946,130,PO705946,2023-03-13,9981.27,8888.04,Matched,USD,4.2277,1.123,0.8904719501335708,PAY705946,2023-04-16,9981.27,8927.79
INV705947,52,PO705947,2023-06-19,2118.12,2118.12,Matched,EUR,4.284,1.1179,1.0,PAY705947,2023-07-14,2118.12,2118.12
INV705948,203,PO705948,2023-09-27,158275.01,158275.01,Matched,EUR,4.294,1.0962,1.0,PAY705948,2023-10-23,158275.01,158275.01
INV705949,108,PO705949,2023-07-29,351094.69,351094.69,Matched,EUR,4.2432,1.0452,1.0,PAY705949,2023-09-10,351094.69,351094.69
INV705950,233,PO705950,2022-10-02,95319.83,95319.83,Matched,EUR,4.2712,1.0829,1.0,PAY705950,2022-11-13,95319.83,95319.83
INV705951,1,PO705951,2024-07-10,28014.82,28014.82,Matched,EUR,4.2529,1.0801,1.0,PAY705951,2024-08-28,28014.82,28014.82
INV705952,154,PO705952,2024-08-14,80548.65,80548.65,Matched,EUR,4.2448,1.0935,1.0,PAY705952,2024-10-10,80548.65,80548.65
INV705953,196,PO705953,2023-12-01,19395.84,19395.84,Matched,EUR,4.1819,1.1018,1.0,PAY705953,2024-01-27,19395.84,19395.84
INV705954,136,PO705954,2023-05-14,223701.5,223701.5,Matched,EUR,4.2489,1.0646,1.0,PAY705954,2023-06-30,223701.5,223701.5
INV705955,174,PO705955,2024-02-02,164580.97,164580.97,Matched,EUR,4.2946,1.0893,1.0,PAY705955,2024-03-30,164580.97,164580.97
INV705956,57,PO705956,2023-03-01,236685.0,55123.79,Matched,PLN,4.2937,1.0586,0.2328993641847357,PAY705956,,,
INV705957,103,PO705957,2024-10-27,874675.0,206325.34,Matched,PLN,4.2393,1.1282,0.2358880003774208,PAY705957,,,
INV705958,207,PO705958,2023-01-10,962116.99,226705.86,Matched,PLN,4.2439,1.0815,0.2356323193289191,PAY705958,2023-03-07,962116.99,221166.15
INV705959,115,PO705959,2024-04-14,140346.84,140346.84,Matched,EUR,4.3925,1.1049,1.0,PAY705959,2024-06-03,140346.84,140346.84
INV705960,55,PO705960,2024-09-09,599486.58,140135.72,Matched,PLN,4.2779,1.0993,0.2337595549218074,PAY705960,,,
INV705961,17,PO705961,2023-06-28,134298.24,134298.24,Matched,EUR,4.2715,1.0766,1.0,PAY705961,2023-08-11,134298.24,134298.24
INV705962,171,PO705962,2022-11-16,297034.88,69485.09,Matched,PLN,4.2748,1.0963,0.2339290727051558,PAY705962,2023-01-14,297034.88,69846.19
INV705964,229,PO705964,2023-07-08,43722.41,43722.41,Matched,EUR,4.3574,1.1152,1.0,PAY705964,2023-07-30,43722.41,43722.41
INV705965,59,PO705965,2023-12-03,1069332.24,251075.9,Matched,PLN,4.259,1.0531,0.234796900680911,PAY705965,2024-01-09,1069332.24,248710.84
INV705966,41,PO705966,2024-06-10,79208.81,79208.81,Matched,EUR,4.2245,1.1048,1.0,PAY705966,2024-08-16,79208.81,79208.81
INV705967,17,PO705967,2022-08-11,29604.91,29604.91,Matched,EUR,4.3738,1.0972,1.0,PAY705967,2022-10-07,29604.91,29604.91
INV705968,61,PO705968,2022-07-31,76992.49,69387.61,Matched,USD,4.3487,1.1096,0.9012256669069936,PAY705968,2022-09-08,76992.49,70242.21
INV705970,180,PO705970,2022-08-25,221455.51,51266.41,Matched,PLN,4.3197,1.1459,0.2314975577007662,PAY705970,2022-09-22,221455.51,51472.55
INV705971,56,PO705971,2023-10-27,524520.36,122746.5,Matched,PLN,4.2732,1.0858,0.2340166619863334,PAY705971,2023-12-08,524520.36,123248.36
INV705972,74,PO705972,2023-10-20,623387.21,145978.65,Matched,PLN,4.2704,1.0767,0.2341701011614836,PAY705972,2023-12-07,623387.21,144637.4
INV705973,65,PO705973,2022-11-13,161410.77,37831.24,Matched,PLN,4.2666,1.0983,0.2343786621665963,PAY705973,2023-01-10,161410.77,38033.59
INV705974,208,PO705974,2024-07-05,18372.76,18372.76,Matched,EUR,4.3123,1.0769,1.0,PAY705974,2024-08-19,18372.76,18372.76
INV705975,98,PO705975,2024-02-08,310992.42,72772.3,Matched,PLN,4.2735,1.0647,0.2340002340002339,PAY705975,2024-04-01,310992.42,72614.28
INV705976,108,PO705976,2023-10-02,198500.91,198500.91,Matched,EUR,4.3044,1.1232,1.0,PAY705976,2023-11-01,198500.91,198500.91
INV705977,99,PO705977,2022-04-12,49057.57,49057.57,Matched,EUR,4.2737,1.1134,1.0,PAY705977,2022-05-09,49057.57,49057.57
INV705978,223,PO705978,2024-07-15,151985.52,151985.52,Matched,EUR,4.258,1.1066,1.0,PAY705978,2024-08-19,151985.52,151985.52
INV705979,195,PO705979,2024-03-31,91862.72,21007.28,Matched,PLN,4.3729,1.1379,0.2286811955452903,PAY705979,2024-05-09,91862.72,21582.76
INV705980,207,PO705980,2023-05-31,804029.57,188006.73,Matched,PLN,4.2766,1.0989,0.2338306131038675,PAY705980,2023-07-21,804029.57,191012.66
INV705981,6,PO705981,2025-02-22,509690.94,,Mismatch,PLN,,,,PAY705981,2025-03-31,509690.94,
INV705982,41,PO705982,2022-10-10,70961.15,70961.15,Matched,EUR,4.2695,1.0857,1.0,PAY705982,2022-11-05,70961.15,70961.15
INV705983,54,PO705983,2022-07-08,251484.9,251484.9,Matched,EUR,4.1674,1.1125,1.0,PAY705983,2022-08-07,251484.9,251484.9
INV705984,72,PO705984,2024-01-08,272041.82,272041.82,Matched,EUR,4.3111,1.0896,1.0,PAY705984,2024-02-22,272041.82,272041.82
INV705985,49,PO705985,2022-09-22,134011.2,31148.01,Matched,PLN,4.3024,1.1167,0.2324284120490889,PAY705985,2022-10-28,134011.2,31026.86
INV705986,87,PO705986,2022-09-20,277463.83,63615.15,Matched,PLN,4.3616,1.075,0.2292736610418195,PAY705986,2022-10-18,277463.83,64928.12
INV705987,167,PO705987,2024-12-15,369290.48,88750.42,Matched,PLN,4.161,1.081,0.2403268445085316,PAY705987,2025-01-21,369290.48,
INV705988,214,PO705988,2023-10-20,160600.93,160600.93,Mismatch,EUR,4.2704,1.0767,1.0,PAY705988,2023-11-25,160600.93,160600.93
INV705989,75,PO705989,2023-06-21,159110.51,159110.51,Matched,EUR,4.2544,1.1147,1.0,PAY705989,2023-07-20,159110.51,159110.51
INV705990,242,PO705990,2024-02-22,187078.15,187078.15,Matched,EUR,4.4068,1.0996,1.0,PAY705990,2024-03-14,183336.59,183336.59
INV705991,71,PO705991,2022-05-21,38607.22,38607.22,Matched,EUR,4.4136,1.1103,1.0,PAY705991,2022-07-17,38607.22,38607.22
INV705992,207,PO705992,2023-03-10,54260.75,12784.08,Matched,PLN,4.2444,1.0957,0.2356045613043068,PAY705992,2023-04-28,54260.75,12594.18
INV705993,228,PO705993,2025-02-03,395711.47,,Matched,PLN,,,,PAY705993,2025-03-05,395711.47,
INV705994,246,PO705994,2023-05-19,17562.44,17562.44,Matched,EUR,4.3392,1.1089,1.0,PAY705994,2023-07-09,17562.44,17562.44
INV705996,173,PO705996,2023-12-24,25446.51,5879.51,Matched,PLN,4.328,1.0923,0.2310536044362292,PAY705996,2024-01-31,25446.51,5804.67
INV705997,54,PO705997,2024-07-06,100898.5,100898.5,Matched,EUR,4.3015,1.1341,1.0,PAY705997,2024-08-04,100898.5,100898.5
INV705998,63,PO705998,2024-10-15,423673.96,99283.85,Matched,PLN,4.2673,1.1034,0.2343402151243175,PAY705998,2024-11-28,423673.96,98428.11
INV705999,216,PO705999,2025-02-17,174452.07,174452.07,Matched,EUR,,,1.0,PAY705999,2025-04-14,174452.07,
INV706000,155,PO706000,2022-12-04,188213.85,168393.89,Matched,USD,4.2656,1.1177,0.8946944618412813,PAY706000,2023-01-14,188213.85,168620.18
INV706001,99,PO706001,2024-01-10,195640.3,195640.3,Matched,EUR,4.2653,1.099,1.0,PAY706001,2024-02-28,195640.3,195640.3
INV706003,120,PO706003,2024-03-06,114848.94,114848.94,Matched,EUR,4.3299,1.0858,1.0,PAY706003,2024-04-16,114848.94,114848.94
INV706004,135,PO706004,2022-08-24,99180.44,99180.44,Matched,EUR,4.3067,1.12,1.0,PAY706004,2022-10-13,99180.44,99180.44
INV706005,226,PO706005,2024-04-03,534092.71,124482.63,Matched,PLN,4.2905,1.1158,0.2330730684069455,PAY706005,2024-05-04,534092.71,126784.58
INV706006,123,PO706006,2024-03-27,61759.82,61759.82,Matched,EUR,4.2297,1.1109,1.0,PAY706006,2024-04-21,61759.82,61759.82
INV706007,223,PO706007,2024-10-17,4766.77,4766.77,Matched,EUR,4.3423,1.1096,1.0,PAY706007,2024-11-25,4766.77,4766.77
INV706008,205,PO706008,2022-11-24,18467.93,16209.89,Mismatch,USD,4.2632,1.1393,0.8777319406653208,PAY706008,2023-01-01,18467.93,16799.72
INV706009,21,PO706009,2022-09-26,22631.88,22631.88,Mismatch,EUR,4.3348,1.1224,1.0,PAY706009,2022-11-23,22631.88,22631.88
INV706010,226,PO706010,2022-10-28,438287.47,101474.22,Matched,PLN,4.3192,1.1138,0.2315243563622893,PAY706010,2023-01-05,438287.47,101193.08
INV706011,91,PO706011,2022-10-30,776130.43,180022.37,Matched,PLN,4.3113,1.0962,0.2319486001901978,PAY706011,2022-12-29,776130.43,181606.2
INV706012,94,PO706012,2024-04-06,164625.55,164625.55,Matched,EUR,4.2778,1.0989,1.0,PAY706012,2024-05-23,164625.55,164625.55
INV706013,54,PO706013,2025-02-04,185302.53,185302.53,Matched,EUR,,,1.0,PAY706013,2025-03-24,185302.53,
INV706014,52,PO706014,2023-08-16,154660.98,154660.98,Matched,EUR,4.2831,1.0904,1.0,PAY706014,2023-09-25,154660.98,154660.98
INV706015,214,PO706015,2022-10-15,74396.92,74396.92,Mismatch,EUR,4.2951,1.088,1.0,PAY706015,2022-11-29,74396.92,74396.92
INV706016,145,PO706016,2022-12-13,111826.0,111826.0,Matched,EUR,4.1871,1.0805,1.0,PAY706016,2023-02-04,111826.0,111826.0
INV706017,16,PO706017,2023-12-17,190894.76,190894.76,Matched,EUR,4.3504,1.081,1.0,PAY706017,2024-01-31,190894.76,190894.76
INV706018,90,PO706018,2023-11-23,46396.11,10688.38,Matched,PLN,4.3408,1.0741,0.230372281607077,PAY706018,,,
INV706019,53,PO706019,2023-01-20,426223.87,100621.8,Matched,PLN,4.2359,1.0988,0.2360773389362355,PAY706019,2023-02-24,426223.87,99389.95
INV706020,192,PO706020,2022-04-07,78441.45,78441.45,Matched,EUR,4.1894,1.091,1.0,PAY706020,2022-05-06,78441.45,78441.45
INV706022,123,PO706022,2022-09-24,155900.83,155900.83,Mismatch,EUR,4.2687,1.1181,1.0,PAY706022,2022-11-02,155900.83,155900.83
INV706023,195,PO706023,2024-12-31,178556.4,41032.36,Matched,PLN,4.3516,1.0779,0.2298005331372368,PAY706023,2025-02-25,178556.4,
INV706024,28,PO706024,2024-05-10,109822.28,25467.81,Mismatch,PLN,4.3122,1.0825,0.2319001901581559,PAY706024,2024-07-02,109822.28,25425.94
INV706025,169,PO706025,2023-07-31,336020.49,336020.49,Matched,EUR,4.2403,1.1193,1.0,PAY706025,2023-09-12,336020.49,336020.49
INV706026,240,PO706026,2023-09-26,15620.72,3642.98,Matched,PLN,4.2879,1.1038,0.2332143939923972,PAY706026,2023-11-24,15620.72,3622.7
INV706027,33,PO706027,2022-07-05,421733.57,99691.18,Matched,PLN,4.2304,1.0881,0.2363842662632375,PAY706027,2022-07-31,421733.57,96979.23
INV706028,55,PO706028,2023-03-27,222334.22,52006.79,Matched,PLN,4.2751,1.0798,0.233912657013871,PAY706028,2023-04-28,222334.22,51604.82
INV706029,144,PO706029,2022-11-28,68644.39,68644.39,Mismatch,EUR,4.2488,1.0855,1.0,PAY706029,2023-01-16,68644.39,68644.39
INV706030,72,PO706030,2024-08-06,94782.36,94782.36,Matched,EUR,4.2524,1.11,1.0,PAY706030,2024-09-27,94782.36,94782.36
INV706031,232,PO706031,2022-08-24,633628.9,147126.31,Matched,PLN,4.3067,1.12,0.232196345229526,PAY706031,2022-10-13,633628.9,148791.57
INV706032,204,PO706032,2023-05-26,461840.2,108645.28,Matched,PLN,4.2509,1.0834,0.2352443012068032,PAY706032,2023-06-18,461840.2,111609.52
INV706033,221,PO706033,2023-09-01,237289.5,55300.64,Matched,PLN,4.2909,1.0948,0.2330513412104687,PAY706033,2023-09-24,237289.5,55528.4
INV706034,50,PO706034,2022-05-18,293705.04,293705.04,Matched,EUR,4.3304,1.0806,1.0,PAY706034,2022-07-06,293705.04,293705.04
INV706035,235,PO706035,2024-06-10,444684.53,105263.23,Matched,PLN,4.2245,1.1048,0.2367144040714877,PAY706035,2024-07-18,444684.53,104826.51
INV706036,73,PO706036,2023-04-26,903318.38,212370.61,Matched,PLN,4.2535,1.0767,0.2351005054660867,PAY706036,2023-05-31,903318.38,211223.49
INV706037,191,PO706037,2022-10-02,30225.41,7076.56,Matched,PLN,4.2712,1.0829,0.2341262408690766,PAY706037,2022-10-29,30225.41,7080.54
INV706038,106,PO706038,2023-04-17,520014.04,118925.59,Matched,PLN,4.3726,1.0509,0.2286968851484242,PAY706038,2023-06-14,520014.04,120493.56
INV706039,148,PO706039,2023-05-16,1211814.87,289783.08,Matched,PLN,4.1818,1.0898,0.2391314744846716,PAY706039,2023-07-13,1211814.87,285159.75
INV706040,66,PO706040,2024-03-18,1142737.39,258719.33,Matched,PLN,4.4169,1.1105,0.2264031334193665,PAY706040,2024-04-17,1142737.39,266583.63
INV706041,130,PO706041,2023-03-26,296884.06,274308.47,Matched,USD,4.338,1.0823,0.9239582370876837,PAY706041,2023-05-13,292430.8,265701.25
INV706042,79,PO706042,2024-05-18,57415.74,51364.95,Matched,USD,4.3088,1.1178,0.8946144211844695,PAY706042,2024-07-01,57415.74,51282.37
INV706043,35,PO706043,2024-05-05,2891.8,672.28,Matched,PLN,4.3015,1.0795,0.2324770428920144,PAY706043,2024-06-21,2891.8,668.36
INV706044,108,PO706044,2023-10-20,30895.74,30895.74,Matched,EUR,4.2704,1.0767,1.0,PAY706044,2023-11-19,30895.74,30895.74
INV706045,105,PO706045,2023-10-20,1014659.07,237602.82,Matched,PLN,4.2704,1.0767,0.2341701011614836,PAY706045,2023-11-30,1014659.07,231689.06
INV706046,246,PO706046,2023-02-23,108088.25,108088.25,Matched,EUR,4.2758,1.1383,1.0,PAY706046,2023-04-14,108088.25,108088.25
INV706047,32,PO706047,2022-09-28,73627.96,16898.77,Matched,PLN,4.357,1.0634,0.2295157218269451,PAY706047,2022-11-06,73627.96,17170.3
INV706048,155,PO706048,2023-06-20,4437.13,4063.31,Matched,USD,4.2567,1.092,0.9157509157509156,PAY706048,2023-07-20,4437.13,4193.49
INV706049,150,PO706049,2024-10-22,200014.64,200014.64,Matched,EUR,4.2681,1.0787,1.0,PAY706049,2024-11-18,200014.64,200014.64
INV706050,111,PO706050,2024-11-19,33602.2,33602.2,Matched,EUR,4.2936,1.0726,1.0,PAY706050,2025-01-13,33602.2,
INV706051,138,PO706051,2023-12-05,108560.27,108560.27,Matched,EUR,4.3156,1.1153,1.0,PAY706051,2024-01-04,108560.27,108560.27
INV706052,245,PO706052,2024-01-07,1123786.06,255585.99,Matched,PLN,4.3969,1.0805,0.2274329641338215,PAY706052,2024-02-14,1123786.06,259895.02
INV706053,178,PO706053,2025-01-16,90762.81,90762.81,Matched,EUR,,,1.0,PAY706053,2025-02-11,90762.81,
INV706054,232,PO706054,2023-12-21,498531.41,116763.02,Mismatch,PLN,4.2696,1.1111,0.2342139778902005,PAY706054,2024-02-12,498531.41,115724.93
INV706055,158,PO706055,2022-06-01,83383.12,19156.2,Matched,PLN,4.3528,1.1014,0.2297371806653188,PAY706055,2022-07-11,83383.12,19242.85
INV706056,134,PO706056,2025-02-08,619617.13,,Matched,PLN,,,,PAY706056,,,
INV706057,17,PO706057,2024-01-11,187479.27,187479.27,Matched,EUR,4.3638,1.0937,1.0,PAY706057,2024-02-28,187479.27,187479.27
INV706058,70,PO706058,2022-04-21,17682.3,17682.3,Matched,EUR,4.2921,1.1067,1.0,PAY706058,2022-06-16,17682.3,17682.3
INV706059,117,PO706059,2023-04-28,65076.64,65076.64,Matched,EUR,4.3084,1.0846,1.0,PAY706059,2023-06-02,65076.64,65076.64
INV706060,20,PO706060,2022-10-23,196914.33,196914.33,Matched,EUR,4.2683,1.0917,1.0,PAY706060,2022-11-26,196914.33,196914.33
INV706061,160,PO706061,2024-01-16,121513.58,121513.58,Matched,EUR,4.2297,1.1248,1.0,PAY706061,2024-02-19,121513.58,121513.58
INV706062,222,PO706062,2024-06-29,322369.67,75823.14,Matched,PLN,4.2516,1.103,0.2352055696678897,PAY706062,2024-08-11,322369.67,75339.38
INV706063,12,PO706063,2023-09-28,728723.6,170901.41,Matched,PLN,4.264,1.0686,0.2345215759849906,PAY706063,2023-12-03,728723.6,171102.04
INV706064,127,PO706064,2024-07-01,381594.2,89270.15,Matched,PLN,4.2746,1.1196,0.2339400177794413,PAY706064,2024-08-23,381594.2,87742.98
INV706066,22,PO706066,2024-04-27,85157.21,85157.21,Matched,EUR,4.3409,1.0824,1.0,PAY706066,2024-07-04,85157.21,85157.21
INV706067,62,PO706067,2024-07-27,31286.19,7235.98,Matched,PLN,4.3237,1.0806,0.2312833915396535,PAY706067,2024-08-30,31286.19,7339.18
INV706068,91,PO706068,2022-10-17,173515.04,40296.11,Matched,PLN,4.306,1.105,0.2322340919647004,PAY706068,2022-11-14,173515.04,40642.5
INV706070,84,PO706070,2024-01-31,368801.16,84128.19,Matched,PLN,4.3838,1.084,0.2281125963775719,PAY706070,2024-02-26,368801.16,85829.59
INV706071,110,PO706071,2025-02-17,92576.13,92576.13,Mismatch,EUR,,,1.0,PAY706071,,,
INV706072,35,PO706072,2023-11-23,201602.28,46443.58,Matched,PLN,4.3408,1.0741,0.230372281607077,PAY706072,2024-01-15,201602.28,47376.75
INV706073,170,PO706073,2024-04-04,47931.8,47931.8,Matched,EUR,4.2747,1.0903,1.0,PAY706073,2024-05-24,47931.8,47931.8
INV706074,152,PO706074,2022-11-01,1161979.22,270813.44,Matched,PLN,4.2907,1.1157,0.2330622043023282,PAY706074,2022-12-05,1161979.22,270958.68
INV706075,133,PO706075,2023-05-23,61424.93,61424.93,Matched,EUR,4.2848,1.1215,1.0,PAY706075,2023-06-25,61424.93,61424.93
INV706076,131,PO706076,2023-08-17,333103.14,333103.14,Mismatch,EUR,4.2659,1.0904,1.0,PAY706076,,,
