POID,Line,ReceiptDate,QtyReceived,OnTimeFlag
PO706773,4,2023-08-25,23,False
PO706773,5,2023-08-09,3,True
PO706774,1,2024-04-14,5,False
PO706774,1,2024-04-18,4,False
PO706775,1,2024-08-16,10,False
PO706775,1,2024-08-26,10,False
PO706775,2,2024-07-02,98,True
PO706775,3,2024-09-03,71,False
PO706775,4,2024-09-14,19,False
PO706775,4,2024-09-17,10,False
PO706775,5,2024-07-04,16,False
PO706775,6,2024-07-22,102,True
PO706776,1,2022-06-13,188,True
PO706776,2,2022-07-16,8,False
PO706776,2,2022-07-25,12,False
PO706776,3,2022-07-17,5,True
PO706777,1,2024-04-15,89,True
PO706777,2,2024-02-28,192,False
PO706777,3,2024-02-16,32,False
PO706777,3,2024-02-26,26,False
PO706777,4,2024-02-14,31,False
PO706778,1,2022-12-13,1,True
PO706778,1,2022-12-19,2,True
PO706778,2,2022-12-15,23,False
PO706778,2,2022-12-16,14,False
PO706778,3,2023-01-24,70,False
PO706779,1,2024-07-17,114,False
PO706779,2,2024-09-01,13,False
PO706779,3,2024-07-20,15,False
PO706779,4,2024-08-06,15,False
PO706779,5,2024-08-11,198,True
PO706780,1,2023-09-09,11,False
PO706780,2,2023-08-09,12,True
PO706780,2,2023-08-15,11,True
PO706780,3,2023-09-08,18,False
PO706780,4,2023-09-13,10,False
PO706780,5,2023-09-27,10,True
PO706780,5,2023-09-29,12,True
PO706781,1,2024-11-09,3,True
PO706781,2,2024-10-30,229,True
PO706782,1,2024-06-22,11,False
PO706783,1,2024-10-29,11,True
PO706783,2,2024-11-05,57,False
PO706784,1,2024-04-14,20,False
PO706784,2,2024-04-10,27,False
PO706784,3,2024-05-13,39,False
PO706785,1,2022-07-09,33,False
PO706785,2,2022-08-14,44,True
PO706786,1,2023-10-04,16,False
PO706786,1,2023-10-05,6,False
PO706786,2,2023-07-30,16,False
PO706786,3,2023-09-10,31,False
PO706786,4,2023-09-07,54,False
PO706786,5,2023-08-05,7,False
PO706786,5,2023-08-14,5,False
PO706787,1,2022-06-16,106,True
PO706787,2,2022-06-26,10,False
PO706787,3,2022-08-29,25,True
PO706787,4,2022-07-26,150,False
PO706788,1,2023-05-17,73,True
PO706788,2,2023-05-17,2,True
PO706788,3,2023-06-28,24,False
PO706788,3,2023-07-04,19,False
PO706788,4,2023-05-17,17,False
PO706788,4,2023-05-25,16,False
PO706788,5,2023-07-02,164,True
PO706789,1,2023-06-29,3,True
PO706790,1,2023-02-16,4,False
PO706790,2,2023-03-29,101,False
PO706790,3,2023-02-01,26,True
PO706790,3,2023-02-06,18,True
PO706791,1,2023-10-16,67,True
PO706791,2,2023-08-21,81,True
PO706791,3,2023-09-19,235,False
PO706792,1,2023-10-30,21,False
PO706792,2,2023-10-16,225,True
PO706792,3,2023-10-08,7,False
PO706792,4,2023-11-12,10,True
PO706792,4,2023-11-17,8,True
PO706793,1,2022-10-23,85,True
PO706793,2,2022-09-09,96,False
PO706793,3,2022-09-25,33,True
PO706793,4,2022-08-23,33,False
PO706793,5,2022-10-22,8,True
PO706794,1,2024-06-27,36,False
PO706794,2,2024-06-10,202,False
PO706794,3,2024-05-24,145,False
PO706794,4,2024-05-18,19,False
PO706794,5,2024-04-29,1,True
PO706794,6,2024-05-26,52,False
PO706794,6,2024-05-31,55,False
PO706795,1,2023-08-16,63,False
PO706795,2,2023-07-18,22,True
PO706795,3,2023-08-12,69,False
PO706795,4,2023-07-15,12,False
PO706795,5,2023-06-13,255,False
PO706795,6,2023-05-24,11,True
PO706796,1,2023-12-15,54,False
PO706796,1,2023-12-20,27,False
PO706796,2,2023-09-23,13,False
PO706796,3,2023-11-09,9,True
PO706796,4,2023-12-06,33,False
PO706796,4,2023-12-13,37,False
PO706796,5,2023-10-29,193,True
PO706796,6,2023-09-17,13,False
PO706797,1,2024-06-28,120,False
PO706797,2,2024-08-26,16,False
PO706797,3,2024-08-21,8,False
PO706797,4,2024-08-22,29,False
PO706797,5,2024-07-21,3,False
PO706797,5,2024-07-23,1,False
PO706797,6,2024-09-07,11,False
PO706798,1,2024-11-03,20,False
PO706799,1,2022-08-21,104,True
PO706799,2,2022-06-22,18,True
PO706799,3,2022-07-23,6,True
PO706800,1,2024-08-15,23,True
PO706800,2,2024-08-05,3,False
PO706800,3,2024-07-25,11,False
PO706800,4,2024-07-16,75,True
PO706800,5,2024-08-13,7,True
PO706800,5,2024-08-14,7,True
PO706801,1,2023-06-01,2,False
PO706801,2,2023-06-05,27,True
PO706801,3,2023-05-24,110,True
PO706802,1,2025-01-11,20,False
PO706802,1,2025-01-20,13,False
PO706802,2,2025-02-13,29,True
PO706802,3,2025-01-16,181,False
PO706802,4,2025-02-21,254,False
PO706802,5,2025-02-10,9,True
PO706802,6,2025-01-12,61,True
PO706803,1,2024-03-13,116,True
PO706803,2,2024-04-12,16,False
PO706803,2,2024-04-18,13,False
PO706804,1,2022-11-07,13,False
PO706804,2,2022-11-18,121,False
PO706804,3,2022-12-11,190,True
PO706804,4,2022-11-02,24,False
PO706805,1,2022-01-24,21,True
PO706805,2,2022-03-02,14,False
PO706805,3,2022-03-09,157,False
PO706805,3,2022-03-15,79,False
PO706805,4,2022-03-24,21,False
PO706805,5,2022-02-20,151,True
PO706806,1,2022-03-16,5,True
PO706806,2,2022-05-13,30,True
PO706806,3,2022-03-24,18,True
PO706806,4,2022-05-22,252,False
PO706807,1,2024-05-24,16,True
PO706807,2,2024-05-08,101,True
PO706807,3,2024-05-03,3,False
PO706807,4,2024-05-09,13,False
PO706808,1,2023-04-21,23,True
PO706808,2,2023-03-11,28,True
PO706808,3,2023-03-14,21,True
PO706808,4,2023-04-20,34,False
PO706809,1,2022-10-27,3,True
PO706809,2,2022-10-04,19,False
PO706809,3,2022-11-15,54,False
PO706809,4,2022-11-26,12,False
PO706809,5,2022-12-14,219,False
PO706809,6,2022-10-06,4,True
PO706809,6,2022-10-10,3,True
PO706810,1,2025-01-29,22,True
PO706810,2,2025-01-08,137,True
PO706810,3,2025-01-12,97,True
PO706811,1,2023-01-13,15,False
PO706811,1,2023-01-19,11,False
PO706811,2,2022-11-21,131,True
PO706811,3,2022-12-22,9,True
PO706811,4,2023-01-21,26,False
PO706812,1,2022-11-07,16,True
PO706812,2,2022-10-20,20,True
PO706812,3,2022-09-01,14,True
PO706813,1,2024-08-09,1,False
PO706814,1,2024-07-19,15,True
PO706814,2,2024-07-02,9,True
PO706814,3,2024-08-01,8,False
PO706814,3,2024-08-08,7,False
PO706815,1,2022-06-25,232,False
PO706815,2,2022-07-16,14,False
PO706815,3,2022-07-08,26,False
PO706815,4,2022-05-04,42,True
PO706815,5,2022-05-03,16,True
PO706816,1,2023-10-19,21,False
PO706816,2,2023-10-22,12,True
PO706817,1,2023-02-17,14,False
PO706817,2,2023-01-07,7,True
PO706817,3,2023-03-02,15,False
PO706817,4,2022-12-26,19,True
PO706817,5,2023-02-15,47,False
PO706818,1,2024-08-17,20,False
PO706819,1,2024-11-10,22,False
PO706819,2,2024-11-28,26,False
PO706819,3,2024-11-12,11,False
PO706819,3,2024-11-13,14,False
PO706819,4,2024-12-30,51,True
PO706819,5,2024-12-10,22,True
PO706820,1,2022-05-04,70,False
PO706820,1,2022-05-06,57,False
PO706820,2,2022-03-05,28,False
PO706820,3,2022-04-14,28,False
PO706820,4,2022-03-18,152,False
PO706820,4,2022-03-24,85,False
PO706821,1,2024-04-06,104,True
PO706821,2,2024-04-19,77,False
PO706821,3,2024-06-06,29,False
PO706821,4,2024-06-04,225,False
PO706822,1,2022-12-19,8,False
PO706822,2,2022-12-14,13,False
PO706822,3,2022-11-06,28,True
PO706822,4,2022-11-09,26,False
PO706823,1,2024-05-22,8,False
PO706823,2,2024-06-26,43,False
PO706823,3,2024-05-12,16,False
PO706823,4,2024-05-10,58,False
PO706823,5,2024-06-08,33,False
PO706824,1,2024-08-25,36,False
PO706824,1,2024-08-27,29,False
PO706824,2,2024-09-25,37,False
PO706824,3,2024-09-21,44,True
PO706824,4,2024-08-25,12,False
PO706824,5,2024-10-10,17,False
PO706824,5,2024-10-18,13,False
PO706824,6,2024-09-06,17,False
PO706825,1,2024-08-27,11,False
PO706825,2,2024-10-08,14,True
PO706825,3,2024-10-19,5,False
PO706825,4,2024-08-28,97,False
PO706826,1,2024-03-20,28,True
PO706826,2,2024-05-24,16,False
PO706826,3,2024-05-10,207,False
PO706827,1,2022-08-07,219,False
PO706827,2,2022-08-11,17,False
PO706827,3,2022-08-01,45,True
PO706827,4,2022-09-18,16,False
PO706827,5,2022-08-03,6,True
PO706827,5,2022-08-04,6,True
PO706828,1,2022-09-30,158,False
PO706829,1,2024-12-11,250,False
PO706830,1,2022-10-17,16,True
PO706830,2,2022-09-30,5,False
PO706831,1,2023-11-11,60,True
PO706831,2,2023-12-19,16,False
PO706831,2,2023-12-20,8,False
PO706831,3,2023-11-12,19,True
PO706832,1,2022-06-10,59,False
PO706832,2,2022-06-17,17,True
PO706832,3,2022-05-10,43,True
PO706832,4,2022-06-30,190,True
PO706832,5,2022-07-23,111,False
PO706832,5,2022-07-27,54,False
PO706832,6,2022-07-14,67,False
PO706832,6,2022-07-18,44,False
PO706833,1,2023-10-22,30,False
PO706833,2,2023-10-08,18,True
PO706833,3,2023-10-04,3,True
PO706833,4,2023-10-12,7,False
PO706834,1,2023-03-19,29,False
PO706834,2,2023-04-18,8,True
PO706835,1,2023-05-02,8,True
PO706835,2,2023-04-09,146,False
PO706835,3,2023-03-29,22,False
PO706835,4,2023-04-11,46,True
PO706835,5,2023-05-21,80,False
PO706835,6,2023-03-26,239,True
PO706836,1,2022-03-16,20,False
PO706836,2,2022-03-01,6,True
PO706836,2,2022-03-04,10,True
PO706836,3,2022-03-18,9,False
PO706836,4,2022-03-22,30,True
PO706837,1,2022-08-29,22,True
PO706837,2,2022-09-24,4,False
PO706837,2,2022-09-28,3,False
PO706837,3,2022-08-06,4,False
PO706837,4,2022-09-04,16,True
PO706837,5,2022-09-03,31,False
PO706838,1,2023-10-22,26,True
PO706838,2,2023-10-19,11,True
PO706838,3,2023-10-24,19,True
PO706838,4,2023-10-17,20,False
PO706838,4,2023-10-24,12,False
PO706839,1,2023-03-15,6,False
PO706839,1,2023-03-22,7,False
PO706839,2,2023-02-25,239,True
PO706840,1,2023-03-01,18,False
PO706840,2,2023-02-03,3,False
PO706840,3,2023-03-15,44,False
PO706840,4,2023-01-19,16,False
PO706840,5,2023-03-03,49,False
PO706840,6,2023-02-27,61,False
PO706841,1,2023-11-07,208,True
PO706841,2,2023-10-30,13,False
PO706841,3,2023-11-08,79,True
PO706841,4,2023-12-10,9,False
PO706842,1,2022-08-29,11,True
PO706843,1,2024-12-31,2,True
PO706843,1,2025-01-01,1,True
PO706843,2,2025-01-26,36,False
PO706843,2,2025-01-30,27,False
PO706843,3,2025-01-27,2,True
PO706843,4,2024-12-21,21,False
PO706844,1,2023-12-22,103,False
PO706845,1,2024-01-10,10,True
PO706845,2,2023-12-27,12,True
PO706845,2,2023-12-28,15,True
PO706845,3,2023-12-26,112,True
PO706846,1,2022-11-13,13,True
PO706846,2,2022-10-18,26,True
PO706846,2,2022-10-20,19,True
PO706846,3,2022-09-15,87,False
PO706846,4,2022-11-06,43,False
PO706846,5,2022-09-16,4,False
PO706846,6,2022-11-16,10,True
PO706847,1,2022-02-26,187,False
PO706847,2,2022-04-29,68,False
PO706847,3,2022-04-06,4,True
PO706847,4,2022-02-22,16,True
PO706847,5,2022-03-08,17,False
PO706848,1,2024-08-21,18,False
PO706848,2,2024-09-19,19,True
PO706848,3,2024-10-25,4,False
PO706849,1,2024-07-03,19,False
PO706849,2,2024-07-11,9,True
PO706850,1,2022-07-02,27,True
PO706850,2,2022-09-06,164,True
PO706850,3,2022-08-19,35,False
PO706850,4,2022-08-22,30,True
PO706850,5,2022-07-21,30,False
PO706850,6,2022-08-13,97,False
PO706851,1,2024-07-11,16,False
PO706851,2,2024-07-05,32,False
PO706852,1,2024-10-27,59,True
PO706852,1,2024-10-30,50,True
PO706853,1,2024-02-24,8,False
PO706853,2,2024-02-03,79,True
PO706853,3,2023-12-25,11,True
PO706854,1,2023-10-11,6,False
PO706854,1,2023-10-18,7,False
PO706854,2,2023-09-13,58,True
PO706854,3,2023-10-31,16,True
PO706854,4,2023-09-27,30,True
PO706855,1,2024-11-04,6,False
PO706855,1,2024-11-08,5,False
PO706856,1,2023-01-23,10,False
PO706856,2,2023-01-22,14,True
PO706856,3,2023-01-11,53,True
PO706856,4,2023-01-26,90,True
PO706857,1,2023-01-28,110,False
PO706857,2,2023-03-17,27,False
PO706857,3,2023-03-28,117,False
PO706857,4,2023-03-15,15,True
PO706857,4,2023-03-22,7,True
PO706858,1,2023-06-28,15,True
PO706858,2,2023-08-10,18,False
PO706858,3,2023-08-15,34,False
PO706859,1,2023-03-19,22,False
PO706859,2,2023-03-20,61,False
PO706859,3,2023-04-09,9,False
PO706859,4,2023-02-05,16,True
PO706859,5,2023-02-10,116,False
PO706859,6,2023-01-31,23,True
PO706860,1,2024-04-17,20,False
PO706860,2,2024-04-05,62,False
PO706860,3,2024-06-17,22,False
PO706861,1,2023-08-07,199,True
PO706861,2,2023-10-17,49,False
PO706862,1,2024-11-07,12,False
PO706862,2,2024-11-20,137,False
PO706862,3,2024-09-30,24,True
PO706862,4,2024-11-28,11,False
PO706862,4,2024-11-29,11,False
PO706862,5,2024-09-26,27,False
PO706863,1,2023-09-29,41,True
PO706863,2,2023-09-12,25,False
PO706863,3,2023-08-16,13,False
PO706863,4,2023-09-19,191,True
PO706863,5,2023-08-23,75,False
PO706864,1,2022-11-16,20,False
PO706864,2,2023-01-14,14,True
PO706864,3,2022-11-15,2,True
PO706864,3,2022-11-17,3,True
PO706864,4,2022-11-14,9,True
PO706864,5,2022-11-20,3,False
PO706864,6,2022-11-30,115,False
PO706865,1,2022-12-17,22,False
PO706865,2,2022-12-31,6,False
PO706866,1,2024-02-24,18,False
PO706866,2,2024-02-24,9,False
PO706866,3,2024-03-27,1,False
PO706866,4,2024-03-14,1,True
PO706866,5,2024-03-10,116,True
PO706866,6,2024-03-26,91,False
PO706867,1,2024-02-07,176,False
PO706868,1,2022-04-04,131,True
PO706868,2,2022-03-13,8,True
PO706868,2,2022-03-18,7,True
PO706868,3,2022-05-15,26,True
PO706868,4,2022-04-14,56,False
PO706868,5,2022-05-19,11,True
PO706868,6,2022-05-04,66,True
PO706869,1,2024-12-25,3,False
PO706869,1,2024-12-31,3,False
PO706869,2,2025-01-25,6,False
PO706869,2,2025-01-29,4,False
PO706869,3,2024-12-07,98,True
PO706869,4,2024-12-06,6,False
PO706869,5,2025-02-01,18,False
PO706870,1,2023-11-06,86,True
PO706871,1,2024-02-01,43,False
PO706871,1,2024-02-07,36,False
PO706871,2,2024-01-08,26,True
PO706872,1,2023-04-17,27,True
PO706872,2,2023-06-10,18,False
PO706872,3,2023-05-27,152,False
PO706872,4,2023-05-24,11,False
PO706872,5,2023-04-16,47,True
PO706873,1,2024-04-19,8,False
PO706873,2,2024-04-26,8,False
PO706873,3,2024-04-16,225,False
PO706873,4,2024-05-07,20,False
PO706873,5,2024-03-30,50,True
PO706873,6,2024-04-18,19,True
PO706874,1,2024-12-31,226,False
PO706875,1,2023-04-26,39,True
PO706876,1,2023-11-20,14,False
PO706876,2,2023-10-27,17,False
PO706876,3,2023-08-31,78,True
PO706876,4,2023-11-05,19,False
PO706876,5,2023-10-02,11,True
PO706877,1,2023-08-29,10,True
PO706878,1,2023-12-30,14,False
PO706878,1,2024-01-08,18,False
PO706878,2,2024-02-20,11,True
PO706878,3,2024-02-29,13,True
PO706878,4,2024-01-10,30,True
PO706878,5,2024-01-11,19,False
PO706879,1,2023-10-10,236,False
PO706879,2,2023-10-08,105,False
PO706879,3,2023-11-15,12,False
PO706879,4,2023-09-24,21,True
PO706879,5,2023-11-20,23,False
PO706880,1,2023-01-04,218,False
PO706881,1,2024-01-12,42,False
PO706881,2,2024-01-21,209,True
PO706881,3,2023-12-26,2,True
PO706881,4,2023-11-29,41,True
PO706881,5,2024-01-08,198,True
PO706881,6,2023-12-01,186,False
PO706882,1,2024-04-24,152,False
PO706883,1,2023-08-31,14,True
PO706883,2,2023-10-05,62,True
PO706884,1,2024-08-07,7,True
PO706884,2,2024-09-06,26,False
PO706884,3,2024-07-27,65,False
PO706884,4,2024-08-31,7,False
PO706884,4,2024-09-02,4,False
PO706884,5,2024-06-29,10,True
PO706884,6,2024-08-02,145,False
PO706885,1,2022-07-03,230,True
PO706886,1,2025-01-12,74,True
PO706887,1,2024-09-04,52,True
PO706887,2,2024-07-17,6,False
PO706887,2,2024-07-22,6,False
PO706887,3,2024-08-19,17,False
PO706887,4,2024-08-15,59,False
PO706887,5,2024-09-04,6,False
PO706887,5,2024-09-05,4,False
PO706887,6,2024-07-25,16,False
PO706888,1,2022-08-17,24,False
PO706888,2,2022-06-07,3,True
PO706888,3,2022-08-06,91,True
PO706889,1,2023-07-18,17,False
PO706889,2,2023-06-28,21,True
PO706889,3,2023-07-06,31,False
PO706889,4,2023-07-30,80,False
PO706890,1,2022-05-10,2,True
PO706890,2,2022-05-15,9,True
PO706890,3,2022-06-13,15,True
PO706891,1,2023-02-01,80,True
PO706891,2,2023-01-27,66,True
PO706891,3,2023-01-18,32,False
PO706891,4,2022-12-19,7,True
PO706891,5,2023-02-03,14,True
PO706891,6,2023-01-04,172,True
PO706892,1,2024-04-06,7,False
PO706892,2,2024-03-11,88,False
PO706892,3,2024-05-11,7,False
PO706892,4,2024-02-26,2,True
PO706892,4,2024-02-29,4,True
PO706892,5,2024-03-25,18,True
PO706893,1,2023-08-03,9,True
PO706894,1,2024-07-23,15,False
PO706894,1,2024-07-25,7,False
PO706894,2,2024-07-07,168,True
PO706894,3,2024-06-04,27,True
PO706894,4,2024-07-07,19,False
PO706895,1,2023-08-30,31,False
PO706895,2,2023-10-05,11,False
PO706895,2,2023-10-09,8,False
PO706895,3,2023-08-14,207,True
PO706896,1,2023-07-10,32,True
PO706896,2,2023-06-28,8,True
PO706896,3,2023-07-01,153,False
PO706896,4,2023-07-22,95,True
PO706896,5,2023-05-23,10,True
PO706897,1,2024-02-01,22,True
PO706897,2,2024-01-19,7,False
PO706897,3,2024-01-11,144,True
PO706897,4,2024-01-23,99,True
PO706898,1,2023-05-21,29,False
PO706898,2,2023-06-14,10,False
PO706898,3,2023-05-10,28,True
PO706898,4,2023-06-24,36,False
PO706898,4,2023-06-27,48,False
PO706898,5,2023-03-30,79,False
PO706899,1,2024-02-17,0,False
PO706899,2,2023-12-11,25,False
PO706899,3,2024-01-21,15,False
PO706899,4,2024-01-05,9,False
PO706899,5,2024-02-12,72,True
PO706899,6,2024-01-23,6,False
PO706900,1,2024-12-23,23,False
PO706900,2,2024-11-27,25,False
PO706900,3,2025-01-01,39,True
PO706900,4,2025-02-06,20,True
PO706900,4,2025-02-13,11,True
PO706900,5,2024-12-31,46,False
PO706900,6,2025-02-02,79,True
PO706901,1,2023-05-04,105,False
PO706901,2,2023-05-04,97,True
PO706901,3,2023-04-19,24,False
PO706901,3,2023-04-20,31,False
PO706901,4,2023-03-06,22,True
PO706901,5,2023-06-08,5,False
PO706901,6,2023-04-19,13,False
PO706902,1,2022-11-13,9,True
PO706902,2,2022-11-01,33,True
PO706902,3,2022-12-04,8,False
PO706903,1,2023-06-10,59,False
PO706903,2,2023-06-30,19,False
PO706903,3,2023-06-23,77,False
PO706903,3,2023-06-29,50,False
PO706903,4,2023-06-11,235,True
PO706904,1,2024-05-29,180,True
PO706904,1,2024-06-04,77,True
PO706904,2,2024-06-20,54,True
PO706904,3,2024-06-23,87,True
PO706904,4,2024-07-29,7,False
PO706904,5,2024-06-16,2,False
PO706905,1,2022-12-03,23,False
PO706905,2,2022-10-14,3,True
PO706905,3,2022-11-13,5,False
PO706906,1,2022-03-21,14,True
PO706906,1,2022-03-29,20,True
PO706906,2,2022-03-17,6,False
PO706906,3,2022-02-28,11,False
PO706906,4,2022-03-04,37,False
PO706907,1,2024-08-22,17,True
PO706907,2,2024-08-15,3,False
PO706907,2,2024-08-22,2,False
PO706907,3,2024-08-29,226,True
PO706908,1,2025-02-22,94,False
PO706908,1,2025-02-26,67,False
PO706908,2,2025-02-12,36,True
PO706908,3,2025-01-01,41,True
PO706908,4,2025-01-02,19,True
PO706908,4,2025-01-08,13,True
PO706908,5,2024-12-18,32,False
PO706908,6,2025-02-13,13,True
PO706909,1,2023-09-08,50,False
PO706910,1,2024-04-28,16,True
PO706910,2,2024-05-27,38,True
PO706910,2,2024-05-31,25,True
PO706910,3,2024-05-20,20,False
PO706911,1,2023-09-12,30,True
PO706912,1,2023-12-30,25,False
PO706912,1,2024-01-04,14,False
PO706912,2,2024-01-23,50,True
PO706912,2,2024-01-24,31,True
PO706912,3,2024-01-21,6,False
PO706912,3,2024-01-23,7,False
PO706912,4,2024-01-24,236,False
PO706913,1,2022-12-22,19,False
PO706913,2,2022-11-29,91,False
PO706913,3,2023-01-08,19,False
PO706913,4,2022-12-13,7,False
PO706914,1,2023-05-25,108,False
PO706914,2,2023-04-29,29,False
PO706914,2,2023-05-03,37,False
PO706914,3,2023-05-19,43,True
PO706914,3,2023-05-24,31,True
PO706914,4,2023-03-26,6,True
PO706914,4,2023-03-29,6,True
PO706914,5,2023-04-03,6,True
PO706915,1,2022-11-20,29,False
PO706915,2,2022-12-19,5,True
PO706915,3,2022-12-22,2,False
PO706915,4,2023-02-02,108,False
PO706916,1,2022-11-13,63,True
PO706916,2,2022-11-04,5,False
PO706916,2,2022-11-09,4,False
PO706916,3,2022-10-31,51,True
PO706916,4,2022-12-29,18,False
PO706916,5,2022-10-24,20,True
PO706917,1,2022-08-04,41,False
PO706917,2,2022-07-25,74,False
PO706917,3,2022-08-15,128,True
PO706918,1,2023-10-05,104,True
PO706918,2,2023-11-25,95,True
PO706918,3,2023-12-07,18,False
PO706919,1,2024-11-01,2,False
PO706919,2,2024-09-08,9,False
PO706919,3,2024-10-30,33,True
PO706920,1,2024-12-10,4,False
PO706920,1,2024-12-13,4,False
PO706921,1,2024-06-11,2,False
PO706921,2,2024-05-04,83,False
PO706921,2,2024-05-08,50,False
PO706921,3,2024-04-19,10,False
PO706921,4,2024-06-22,21,False
PO706922,1,2023-09-30,4,False
PO706922,1,2023-10-03,7,False
PO706922,2,2023-11-24,13,False
PO706922,3,2023-10-31,22,False
PO706922,4,2023-10-02,33,True
PO706922,5,2023-11-01,78,False
PO706923,1,2022-10-30,19,True
PO706923,2,2022-12-24,133,False
PO706924,1,2024-04-20,9,True
PO706924,2,2024-05-15,22,False
PO706924,2,2024-05-23,30,False
PO706925,1,2022-09-09,71,False
PO706925,2,2022-09-07,107,False
PO706926,1,2023-06-16,23,False
PO706926,2,2023-05-18,33,False
PO706927,1,2024-01-14,64,False
PO706927,2,2023-11-08,17,False
PO706928,1,2023-03-03,35,False
PO706928,1,2023-03-13,39,False
PO706928,2,2023-03-21,35,False
PO706928,2,2023-03-23,40,False
PO706928,3,2023-05-08,21,True
PO706928,4,2023-03-09,10,False
PO706928,5,2023-03-07,4,True
PO706928,5,2023-03-15,3,True
PO706928,6,2023-03-28,76,True
PO706929,1,2024-03-30,21,False
PO706929,2,2024-04-24,36,False
PO706929,3,2024-04-03,56,True
PO706929,3,2024-04-08,59,True
PO706930,1,2024-11-11,80,True
PO706930,1,2024-11-19,71,True
PO706931,1,2022-12-07,15,True
PO706931,2,2022-12-01,1,False
PO706931,3,2022-11-26,231,True
PO706932,1,2024-06-22,23,False
PO706932,2,2024-08-06,27,True
PO706932,2,2024-08-13,12,True
PO706933,1,2023-10-03,56,True
PO706934,1,2023-08-31,4,True
PO706934,2,2023-08-15,23,False
PO706934,3,2023-09-05,8,False
PO706934,4,2023-08-18,22,False
PO706934,5,2023-09-28,21,True
PO706935,1,2025-02-17,59,True
PO706935,2,2025-02-01,5,True
PO706935,3,2025-02-19,86,False
PO706935,4,2025-01-03,7,True
PO706935,5,2025-01-16,171,False
PO706936,1,2022-09-21,4,True
PO706936,2,2022-08-31,0,True
PO706936,3,2022-09-02,15,False
PO706936,4,2022-09-08,35,True
PO706936,5,2022-09-02,88,False
PO706937,1,2022-02-18,7,False
PO706937,2,2022-02-14,11,True
PO706937,2,2022-02-17,5,True
PO706937,3,2022-03-17,12,True
PO706937,4,2022-03-03,40,False
PO706938,1,2023-10-29,114,True
PO706939,1,2023-07-29,4,False
PO706939,2,2023-07-06,32,True
PO706939,3,2023-07-20,66,False
PO706939,4,2023-08-13,13,True
PO706940,1,2023-04-27,5,False
PO706940,2,2023-05-01,17,True
PO706940,3,2023-03-08,9,True
PO706940,4,2023-03-11,14,False
PO706941,1,2022-11-14,16,True
PO706942,1,2024-03-25,99,False
PO706942,1,2024-03-26,138,False
PO706942,2,2024-02-18,25,True
PO706942,3,2024-04-10,28,False
PO706942,4,2024-03-15,16,False
PO706942,5,2024-03-26,180,False
PO706942,6,2024-04-06,22,True
PO706942,6,2024-04-15,18,True
PO706943,1,2025-01-24,49,False
PO706943,1,2025-01-30,37,False
PO706943,2,2025-01-19,25,False
